filename,reduced
globalabc_org_Climate_Action_Roadmaps_For_Buildings_and_Construc.txt,Yes
globalseaweed_org_Biodiversity_Framework_Database_Global_Seaweed.txt,No
globalseaweed_org_Medium_Term_Strategy_2022_2025_Global_Seaweed.txt,No
globalseaweed_org_The_United_Nations_Decade_on_Ecosystem_Restoration.txt,No
greenfinancelac_org_Environmental_Social_and_Governance.txt,Yes
greenfund_rw_Investment_Plan_Draft.txt,No
grimshawreview_lse_ac_uk_Bolsonaro_and_Lula_A_Comparative_Study_of_Climate_.txt,No
habitats_oceanplus_org_Jamaica.txt,No
icsfarchives_net_Jordan_s_national_biodiversity_strategy_and_action.txt,No
ieep_eu_European_Circular_Economy_policy_landscape_overvie.txt,Yes
ieg_worldbankgroup_org_The_Natural_Resource_Degradation_and_Vulnerability.txt,Yes
ieu_greenclimate_fund_Special_Study_on_REDD_results_based_payment_projec.txt,Yes
international-partnerships_ec_europa_eu_Making_Mandatory_Human_Rights_and_Environmental_Du.txt,Yes
iprjb_org_Comparative_Analysis_of_Environmental_Protection_L.txt,No
iris_unibas_it_Action_Plan_for_the_UN_Decade_on_Ecosystem_Restora.txt,No
iris_unil_ch_Governments_commit_to_forest_restoration_but_what_.txt,No
iucn_org_A_Guide_to_Inclusive_Equitable_and_Effective_.txt,Yes
iucn_org_IUCN_Kenya_and_partners_launch_EUR_9_million_proje.txt,No
iucn_org_Rwanda_Country_Programme_Strategy.txt,No
jbsesg_com_Land_Management.txt,No
journal-iasssf_com_Sustainable_recovery_strategies_for_ecosystem_rest.txt,No
jpi-oceans_eu_Strategy_framework.txt,Yes
ke_chm-cbd_net_Draft_National_Biodiversity_Strategy_and_Action_pl.txt,No
ke_chm-cbd_net_National_Landscape_and_Ecosystem_Restoration_Strat.txt,Yes
kmco_co_ke_Enhancing_Environmental_Governance_through_Law_and.txt,Yes
kmco_co_ke_Fostering_the_Principles_of_Natural_Resources_Mana.txt,Yes
library_sprep_org_International_Environmental_Law.txt,Yes
link_springer_com_Challenges_and_opportunities_of_area_based_conserv.txt,Yes
link_springer_com_Legally_binding_and_ambitious_biodiversity_protect.txt,Yes
link_springer_com_Linking_Integrated_Coastal_Zone_Management_to_Mari.txt,No
macroecointern_dk_Improving_collaboration_in_the_implementation_of_g.txt,No
makueni_go_ke_Makueni_County_Environment_and_Climate_Change_Poli.txt,No
marfund_org_TOF_UNEP_CEP_Report_February_2021_pdf.txt,Yes
masharikirpc_org_The_Future_Of_Kenya_s_Environmental_Diplomacy.txt,No
moef_gov_in_Governance.txt,Yes
mptf_undp_org_Leading_the_UN_Decade_on_Ecosystem_Restoration_202.txt,Yes
m_facebook_com_Siaran_Office_of_the_President.txt,No
napglobalnetwork_org_Engaging_the_Private_Sector_in_National_Adaptation.txt,Yes
napglobalnetwork_org_Ghana_s_Adaptation_Strategy_and_Action_Plan_for_th.txt,Yes
napglobalnetwork_org_National_Climate_Change_Action_Plan_2018_2022.txt,Yes
natural-heritage_interreg-euro-med_eu_Mission_for_Natural_Heritage_M4N_POLICY_.txt,No
nbsapaccelerator_org_Building_Synergies_Between_Biodiversity_and_Climat.txt,No
ndpc_gov_gh_2025_VNR_Report_pdf.txt,Yes
ndpc_gov_gh_GHANA_.txt,Yes
nema_go_ke_Environmental_and_Natural_Resource_Governance_in_K.txt,Yes
nema_go_ke_Environmental_and_Social_Management_Framework_Afri.txt,Yes
news_mongabay_com_The_formula_that_reduced_deforestation_in_Brazil_i.txt,No
ocean-climate_org_COASTAL_AND_MARINE_ECOSYSTEMS_AS_NATURE_.txt,Yes
oceanlitter_imo_org_kenya_national_action_plan_on_marine_plastic_litte.txt,No
oceanpanel_org_THE_BLUE_CARBON_HANDBOOK.txt,Yes
oceanpanel_org_Towards_Ocean_Equity.txt,Yes
openknowledge_fao_org_A_rapid_review_of_effective_financing_for_policy_i.txt,Yes
openknowledge_fao_org_Guidelines_for_protected_area_management_planning.txt,Yes
openknowledge_fao_org_National_report_on_Compliance_Lebanon.txt,No
openknowledge_fao_org_The_State_of_World_Fisheries_and_Aquaculture_2018_.txt,No
openknowledge_fao_org_Transboundary_Diagnostic_Analysis.txt,Yes
orbit_dtu_dk_UN_Environment_Global_Chemicals_Outlook_II.txt,No
panorama_solutions_Strategic_Plan_2023_2027_MAY_2023.txt,Yes
planbleu_org_Nature_based_solutions_and_ecosystem_based_adaptat.txt,Yes
planbleu_org_State_of_the_Environment_and_Development_in_.txt,Yes
pmc_ncbi_nlm_nih_gov_Mainstreaming_biodiversity_A_review_of_national_st.txt,No
pmc_ncbi_nlm_nih_gov_Marine_plastics_and_the_circular_economy_A_review_.txt,No
pmc_ncbi_nlm_nih_gov_One_Health_implementation_A_systematic_scoping_rev.txt,No
pmc_ncbi_nlm_nih_gov_The_new_Brazilian_legislation_on_access_to_the_bio.txt,No
pmc_ncbi_nlm_nih_gov_The_S_o_Paulo_declaration_on_One_Health_Brazil_s_p.txt,No
policyvault_africa_Rwanda_Wildlife_Policy.txt,No
portals_iucn_org_A_framework_for_monitoring_biodiversity_in_protect.txt,Yes
portals_iucn_org_Impact_of_climate_change_on_the_coast_of_Lebanon.txt,No
portals_iucn_org_Motions.txt,Yes
portals_iucn_org_Nature_based_Solutions_in_Nationally_Determined_.txt,Yes
portals_iucn_org_Science_based_ecosystem_restoration_for_the_2020s_.txt,Yes
procaribeplus_org_ProCaribe_.txt,No
protectedplanetreport2020_protectedplanet_net_Protected_Planet_Report_2018.txt,Yes
publications_iadb_org_TOWARD_ENHANCED_CLIMATE_AMBITION_IADB_Publications.txt,No
public_unpri_org_INVESTOR_ACTION_ON_BIODIVERSITY_DISCUSSION_PAPER.txt,Yes
pure_diis_dk_Nature_based_solutions_and_carbon_credit_initiativ.txt,No
pure_iiasa_ac_at_Committed_to_restoring_tropical_forests.txt,Yes
rac-spa_org_United_Nations_Environment_Programme_Mediterranean.txt,Yes
redd_unfccc_int_National_REDD_strategy_action_plan.txt,Yes
repositorio_cepal_org_The_outlook_for_oceans_seas_and_marine_resources_i.txt,Yes
research_fs_usda_gov_International_principles_and_standards_for_the_pra.txt,Yes
royalsocietypublishing_org_Ecosystem_based_adaptation_in_Lake_Victoria_Basin_.txt,No
royalsocietypublishing_org_Understanding_the_value_and_limits_of_nature_based.txt,No
rris_biopama_org_Protected_area_governance_and_management.txt,No
rsisinternational_org_The_United_Nations_Environmental_Program_Efforts_i.txt,No
rwandainspirer_com_Rwanda_announces_Rwf_433_billion_investment_in_.txt,No
rwanda_un_org_CF_Report_2025_2029_pdf.txt,Yes
saiia_org_za_DEVELOPING_EFFECTIVE_AFRICAN_POLICY_RESPONSES.txt,No
satoyamainitiative_org_Using_Landscape_Approaches_in_National_Biodiversit.txt,Yes
scijournals_onlinelibrary_wiley_com_Bioeconomy_in_Brazil_Opportunities_and_guidelines_.txt,No
sdgs_un_org_Making_Peace_with_Nature.txt,Yes
stakeholderforum_org_Module_1_A_recap_The_structure_of_UNEP_and_UNEA.txt,No
sustainability_hapres_com_Africa_Blue_Economy_Strategies_Integrated_in_Plann.txt,Yes
synergiesplatform_org_Official_UN_decisions_and_documents.txt,No
thedocs_worldbank_org_ILLEGAL_LOGGING_FISHING_AND_WILDLIFE_TRADE.txt,Yes
theforefrontmagazine_com_Rwanda_to_Invest_Rwf_433_Billion_in_Biodiversity_C.txt,No
transparency-partnership_net_INSTITUTIONAL_CAPACITIES_FOR_NDC_IMPLEMENTATION.txt,Yes
tz_chm-cbd_net_Tanzania_TRI_Project_Document_pdf.txt,Yes
tz_linkedin_com_Clara_Makenya_UNEP_head_of_Tanzania_Office_and_foc.txt,No
ufmsecretariat_org_Mediterranean_wetland_restoration_an_urgent_priori.txt,No
um_dk_climate_change_conflict_displacement_and_irregular.txt,Yes
um_dk_Danish_Contribution_to_the_Global_Biodiversity_Fra.txt,Yes
um_dk_Danish_Organisation_Strategy_for_United_Nations_.txt,No
um_dk_Economic_Recovery_in_Conflict_Affected_Areas_of_Le.txt,Yes
um_dk_Strategic_Framework_Tropical_Forests_Initiative_fo.txt,Yes
um_dk_Sustainable_Energy_Fund_for_Africa_SEFA_2.txt,Yes
unece_org_Forest_landscape_restoration_pathways_to_achieving.txt,No
unece_org_National_Policy_Guiding_Principles_for_Forest_Land.txt,No
unece_org_Promoting_Nature_based_Solutions_and_Sustainable_.txt,No
unemg_org_SUPPORTING_THE_GLOBAL_BIODIVERSITY_AGENDA.txt,Yes
unepccc_org_Adaptation_Gap_Report_2020.txt,Yes
unepccc_org_Private_sector_action_in_adaptation_Perspectives_o.txt,Yes
unepccc_org_The_Adaptation_Gap_Report_2018_United_Nations_.txt,Yes
unepdhi_org_Freshwater_Strategic_Priorities_2022_2025.txt,No
unesdoc_unesco_org_Country_initiatives_on_Education_for_Sustainable_D.txt,No
unesdoc_unesco_org_Education_for_Sustainable_Development_Goals_learni.txt,No
unesdoc_unesco_org_Education_for_sustainable_development_policy_for_t.txt,No
unesdoc_unesco_org_Integrated_water_resources_management_in_action.txt,No
unesdoc_unesco_org_Nature_based_solutions_NBS_and_water.txt,No
unfccc_int_AC_recognizing_adaptation_efforts_2024.txt,Yes
unfccc_int_Brazil_s_Nationally_Determined_Contribution_NDC_.txt,Yes
unfccc_int_Government_of_the_Islamic_Republic_of_Afghanistan_.txt,Yes
unfccc_int_Lebanon_BUR4_2021_pdf.txt,Yes
unhabitat_org_Annual_Report_2021.txt,Yes
unhabitat_org_Guidelines_for_Urban_Ecosystem_based_Adaptation_in.txt,Yes
unhabitat_org_Integrating_Nature_based_Solutions_into_Urban_Terr.txt,Yes
unhabitat_org_land_governance_natural_resources_and_climate_chan.txt,Yes
unhabitat_org_THE_STRATEGIC_PLAN_2020_2023.txt,Yes
unhabitat_org_Urban_Planning_Law_for_Climate_Smart_Cities.txt,Yes
unhabitat_org_World_Cities_Report_2022_Envisaging_the_Future_of_.txt,Yes
unsdg_un_org_2023_2025_Lebanon.txt,Yes
unsdg_un_org_United_Nations_Kenya_Sustainable_.txt,No
unu_edu_About_the_report.txt,Yes
urbanpolicyplatform_org_NATIONAL_URBAN_POLICY.txt,Yes
webapps_ifad_org_Republic_of_Rwanda_Country_strategic_opportunities.txt,Yes
wfuna_org_WIMUNNY26_AB_UNEA.txt,No
whc_unesco_org_Updated_Policy_Document_on_climate_action_for_.txt,No
wwfint_awsassets_panda_org_Integrating_Food_Systems_in_National_Biodiversity_.txt,Yes
wwflac_awsassets_panda_org_WWF_Guianas_Project_Report_on_Marine_Biodiversity_.txt,Yes
www3_weforum_org_The_Post_2020_Global_Biodiversity_Framework_and_Wh.txt,Yes
www_30x30_solutions_Best_Practice_in_Delivering_the_30x30_Target.txt,Yes
www_adaptation-fund_org_PROPOSAL_FOR_LEBANON.txt,Yes
www_adaptation-undp_org_Lebanon_launches_climate_policy_package_to_advance.txt,No
www_adaptationcommunity_net_Guidebook_for_Monitoring_and_Evaluating_Ecosystem_.txt,Yes
www_adaptationcommunity_net_Linkages_and_Synergies_between_International_Instr.txt,Yes
www_adaptationcommunity_net_Promoting_Synergies_Between_Climate_Change_.txt,Yes
www_adb_org_Resilient_Coastal_Cities_for_Enhancing_Tourism_Eco.txt,Yes
www_aub_edu_lb_Findings_from_the_Consultation_Meetings_for_Lebano.txt,Yes
www_awf_org_Kenya_Country_Strategy.txt,No
www_biodev2030_org_kenya.txt,Yes
www_biodev2030_org_POLICY_BRIEF.txt,No
www_biodiversa_eu_BiodivProtect_Kick_off_meeting_Supporting_the_prot.txt,No
www_biofin_org_IS_RWANDA_READY_FOR_NATURE_RELATED_FINANCIAL_.txt,No
www_biofin_org_Rwanda.txt,No
www_bpbes_net_br_Ref.txt,Yes
www_brics_utoronto_ca_BRICS_Rio_de_Janeiro_Declaration.txt,Yes
www_bruegel_org_Finance_for_nature_how_to_improve_funding_for_the_.txt,No
www_bundesregierung_de_German_Sustainable_Development_Strategy.txt,Yes
www_businessfornature_org_Catch_up_on_the_main_nature_policy_news_from_Febru.txt,No
www_businessfornature_org_Catch_up_on_the_main_nature_policy_news_from_March.txt,No
www_cambridge_org_Mind_the_Compliance_Gap_How_Insights_from_Internat.txt,Yes
www_canada_ca_Canada_s_2030_Nature_Strategy_Halting_and_Reversin.txt,No
www_cavehill_uwi_edu_A_Monitoring_and_Evaluation_Mechanism_for_the_Cari.txt,Yes
www_cbd_int_2030_Targets_with_Guidance_Notes_.txt,No
www_cbd_int_ASSESSING_PROGRESS_TOWARDS_AICHI_.txt,Yes
www_cbd_int_Exploration_of_the_biodiversity_finance_landscape.txt,Yes
www_cbd_int_National_Biodiversity_Strategy_and_Action_Plan_201.txt,Yes
www_cbd_int_Pan_African_Action_Agenda_on_Ecosystem_Restoration.txt,Yes
www_cbd_int_Related_Websites.txt,No
www_cbd_int_Report_of_the_African_Ministerial_Summit_on_Biodiv.txt,Yes
www_cbd_int_republic_of_south_sudan_national_biodiversity_stra.txt,Yes
www_cbd_int_Rwanda_6th_National_Report_to_the_.txt,Yes
www_cbd_int_What_does_a_whole_of_society_approach_of_the_Globa.txt,No
www_cebri_org_BRAZIL_AND_CHINA.txt,Yes
www_cifor-icraf_org_TRACKING_GLOBAL_RESTORATION_TARGETS.txt,No
www_cif_org_Rwanda_NPC_Investment_Plan.txt,Yes
www_climatepolicyinitiative_org_Where_Does_Brazil_Stand_with_the_Implementation_of.txt,No
www_climateworks_org_THE_ROLE_OF_GREEN_PUBLIC_PROCUREMENT.txt,Yes
www_conservation_cam_ac_uk_Protecting_30_of_the_planet_for_nature_costs_benef.txt,Yes
www_crdp_org_National_Greening_Education_Strategy_in_Lebanon.txt,Yes
www_daniel_com_br_Brazil_Sets_New_Biodiversity_Conservation_Goals_fo.txt,No
www_ebrd_com_GREEN_ECONOMY_TRANSITION_APPROACH_2021_2025.txt,Yes
www_eci_ox_ac_uk_Enabling_Adaptation_Environmental_Change_Institute.txt,Yes
www_ecofinagency_com_Rwanda_Plans_to_Raise_500mln_to_Protect_Biodiversi.txt,No
www_ecologic_eu_Compilation_of_existing_guidance_on_ecosystem_rest.txt,No
www_ecologie_gouv_fr_2030_NATIONAL_STRATEGY_FOR_PROTECTED_AREAS.txt,Yes
www_ecologie_gouv_fr_National_Biodiversity_Strategy_2030.txt,Yes
www_elibrary_imf_org_References_in_System_of_Environmental_Economic_Acc.txt,No
www_eli_org_Environmental_Justice_Impacts_of_Marine_Litter_and.txt,Yes
www_environment_gov_rw_Rwanda_Announces_Ambitious_Climate_Action_Plan.txt,No
www_environment_gov_rw_RWANDA_JOINS_WORLD_TO_CELEBRATE_50_YEARS_OF_UN_.txt,No
www_environment_gov_rw_SUSTAINABLE_LANDSCAPE_MANAGEMENT.txt,Yes
www_epa_gov_et_Environmental_and_Social_Impact_Assessment_ESIA_.txt,Yes
www_etc_uma_es_BioConnect.txt,No
www_europarl_europa_eu_Biodiversity_as_a_Human_Right_and_its_implications.txt,Yes
www_facebook_com_Cabinet_has_approved_the_establishment_of_the_firs.txt,No
www_facebook_com_Ghana_unveils_20bn_plan_to_strengthen_climate_adap.txt,No
www_facebook_com_global_environmental_protection_the_un_s_legal_fra.txt,No
www_facebook_com_How_National_Biodiversity_Strategies_and_Action_Pl.txt,No
www_facebook_com_Launch_of_the_expanded_Low_Carbon_Development_.txt,No
www_facebook_com_Lebanon_and_its_international_partners_presenting_.txt,No
www_facebook_com_Lebanon_Launches_Climate_Policy_Package_.txt,No
www_facebook_com_Lebanon_s_Motion_Adopted_at_the_IUCN_World_.txt,No
www_facebook_com_Org_Setting_and_Reporting_The_United_Nations_.txt,No
www_facebook_com_Since_2018_UNDP_Biofin_has_been_working_to_close_.txt,No
www_facebook_com_There_has_been_a_huge_growth_in_the_number_of_laws.txt,No
www_facebook_com_The_Ministry_of_Planning_Development_with_FAO_.txt,No
www_facebook_com_The_National_Biodiversity_Strategies_and_Action_Pl.txt,No
www_facebook_com_The_Nigeria_s_revised_National_Biodiversity_Strate.txt,No
www_facebook_com_The_Rwanda_Environment_Management_Authority_REMA_.txt,No
www_facebook_com_Workshop_to_develop_tools_for_compliance_monitorin.txt,No
www_facebook_com_World_Environment_programme_UNEP_launches_a_new_.txt,No
www_facebook_com_WWF_Kenya.txt,No
www_facebook_com__TOMORROW_Strengthening_Non_State_Actor_.txt,No
www_facebook_com__UNEP_WCMC_is_proud_to_be_core_part_of_the_new_Glo.txt,No
www_fao_org_United_Nations_Decade_on_Ecosystem_Restoration.txt,No
www_folur_org_Food_Systems_Land_Use_and_Restoration_Program_.txt,Yes
www_freshfields_com_A_LEGAL_FRAMEWORK_FOR_IMPACT.txt,Yes
www_frontiersin_org_Governance_Solutions_to_the_Tragedy_of_the_Commons.txt,No
www_frontiersin_org_Public_Forests_Under_Threat_in_the_Brazilian_Amazo.txt,No
www_frontiersin_org_Scoping_Science_Policy_Arenas_for_Regional_Ocean_.txt,Yes
www_frontiersin_org_Stakeholder_participation_and_crisis_responsive_st.txt,No
www_frontiersin_org_Sustainable_land_management_policy_to_address_.txt,Yes
www_frontiersin_org_The_Blue_Economy_Cultural_Livelihood_Ecosystem_.txt,Yes
www_frontiersin_org_The_legal_and_socioeconomic_challenges_for_environ.txt,Yes
www_gdr-po_cnrs_fr_FROM_POLLUTION_TO_SOLUTION.txt,No
www_genevaenvironmentnetwork_org_HRC46_Human_Rights_Depend_on_a_Healthy_Biosphere.txt,No
www_genevaenvironmentnetwork_org_Resources_Glossary.txt,No
www_globalreporting_org_GRI_101_Biodiversity_2024.txt,Yes
www_gov_br_MINISTRY_OF_THE_ENVIRONMENT_GOV_BR.txt,Yes
www_gov_br_Revising_Brazil_s_NBSAP_Report_to_the_CBD_GOV_BR.txt,No
www_gov_br_united_nations_sustainable_development_cooperation.txt,Yes
www_greenpolicyplatform_org_Mineral_Resource_Governance_in_the_21st_Century.txt,Yes
www_housingandurban_go_ke_Appendix_D.txt,No
www_i4policy_org_Agroforestry_Development_in_Ghana_A_Participatory_.txt,Yes
www_ibanet_org_Legal_Aspects_of_Climate_Change_Adaptation.txt,Yes
www_icrc_org_Guidelines_on_the_Protection_of_the_Natural_Enviro.txt,Yes
www_iddri_org_50_years_of_the_Mediterranean_Action_Plan.txt,No
www_iddri_org_Sustainable_Blue_Tourism.txt,Yes
www_idea_int_Mineral_Resource_Governance_in_Africa.txt,Yes
www_idhsustainabletrade_com_GHANA_COCOA_FORESTS_INITIATIVE_NATIONAL_.txt,Yes
www_iied_org_Ecosystem_based_approaches_to_adaptation_strengthe.txt,Yes
www_iisd_org_Protecting_the_Marine_Environment_From_Land_based_.txt,No
www_instagram_com_December_7_2025.txt,No
www_instagram_com_EU_in_Kenya_on_Instagram_2025_Highlights_3_A_look_.txt,No
www_instagram_com_IUCN_s_Regional_Office_for_West_Asia_in_collaborat.txt,No
www_instagram_com_OECS_on_Instagram_UNDP_and_UNEP_Side_Event_at_.txt,No
www_instagram_com__UNEA7_concludes_in_Nairobi_with_countries_adoptin.txt,No
www_international-climate-initiative_com_CBD_COP_16.txt,No
www_international-climate-initiative_com_Piloting_Multiple_Benefit_Investment_Packages_thro.txt,No
www_ipcc_ch_Chapter_4_Global_Warming_of_1_5_C.txt,Yes
www_ipcc_ch_Cross_sectoral_Perspectives.txt,Yes
www_ipcc_ch_ipcc_90_92_assessments_far_fu_.txt,Yes
www_ipcc_ch_IPCC_AR6_SYR_SPM_pdf.txt,Yes
www_irena_org_The_Renewable_Energy_Transition_in_Africa.txt,Yes
www_irrigation_go_ke_draft_national_land_reclamation_policy_2025.txt,Yes
www_isdb_org_ENVIRONMENTAL_EDUCATION.txt,Yes
www_iucn_nl_Aruba_NBSAP_2024_2030_pdf.txt,Yes
www_jetir_org_Review_of_Environmental_Policy_and_Legal_Framework.txt,No
www_kbc_co_ke_Kenya_backs_UNEP_s_new_Medium_Term_Strategy_to_ste.txt,No
www_linkedin_com_Bernard_Magenhann_s_Post.txt,No
www_linkedin_com_Ghana_s_New_Environmental_Framework_Stronger_.txt,No
www_linkedin_com_Regional_Seas_Conventions_Drive_Coastal_Conservati.txt,No
www_linkedin_com_United_Nations_Environment_Programme_Finance_Initi.txt,No
www_lse_ac_uk_NATIONAL_CLIMATE_CHANGE_ACTION_PLAN_2018_2022_.txt,Yes
www_mayerbrown_com_New_Legislative_Rules_Seek_to_Improve_Brazilian_Bi.txt,No
www_mdpi_com_Preserving_Community_s_Environmental_Interests_in_.txt,Yes
www_miga_org_NEW_BUGESERA_INTERNATIONAL_AIRPORT_.txt,Yes
www_mofep_gov_gh_Green_Taxonomy_Framework_for_Ghana_V3_pdf.txt,Yes
www_mof_gov_jm_Climate_Change_Policy_Framework_for_Jamaica.txt,Yes
www_mopan_org_LESSONS_IN_MULTILATERAL_EFFECTIVENESS.txt,No
www_mopan_org_United_Nations_Environment_Programme_UNEP_.txt,No
www_mrcmekong_org_Fact_Sheet_1_Climate_change_adaptation_strategies.txt,Yes
www_mrcmekong_org_strategy_for_basin_wide_environmental_management.txt,Yes
www_mspglobal2030_org_Ghana.txt,No
www_nairobiconvention_org_Programme_of_work_and_Budget_for_2022_2023.txt,Yes
www_nato_int_Environment_climate_change_and_security.txt,No
www_nature_org_Closing_the_Global_Biodiversity_Financing_Gap.txt,Yes
www_nature_org_The_Power_of_Policy.txt,Yes
www_newtimes_co_rw_Rwanda_turns_to_innovative_financing_to_sustain_bi.txt,No
www_newtimes_co_rw_Rwanda_unveils_biodiversity_strategy_as_ISO_launch.txt,No
www_oecd_org_Biodiversity_Conservation_and_Sustainable_Use_in_L.txt,Yes
www_oecd_org_Environmental_Outlook_on_the_Triple_Planetary_Cris.txt,Yes
www_oecd_org_Regulating_for_the_planet_OECD_Regulatory_Policy_O.txt,Yes
www_oecd_org_Unleashing_Policy_Coherence_to_Achieve_the_SDGs.txt,Yes
www_ohchr_org_Desertification_Land_Degradation_and_Drought_A_Pol.txt,Yes
www_ohchr_org_Policy_Brief_No_1_Human_rights_based_approaches_to.txt,No
www_onecaribbean_org_CARIBBEAN_SUSTAINABLE_TOURISM_POLICY_AND_.txt,No
www_oneplanetnetwork_org_1_United_Nations_Environment_Programme_UNEP_.txt,No
