filename,reduced
files_unsdsn_org_Big_Data_and_the_Sustainable_Development_Goals_.txt,Yes
files_unsdsn_org_Knowledge_Exchange_Workshop_between_Ghana_.txt,No
g20sfwg_org_Sustainable_Finance_Synthesis_Report.txt,No
g20_utoronto_ca_Toolkit_for_Artificial_Intelligence_Readiness_and_.txt,No
gar_undrr_org_United_Nations_Office_for_Disaster_Risk_Reduction.txt,Yes
gca_org_An_Inventory_of_Nature_based_Solutions_NbS_in_Keny.txt,Yes
gca_org_GCA_State_and_Trends_in_Adaptation_Report_2021_Afr.txt,Yes
gggi_org_Record_of_Proceedings.txt,No
ggim_un_org_BLUEPRINT_Geospatial_Landscape_of_the_United_Natio.txt,No
gh_bmj_com_how_can_AI_contribute_to_health_in_resource_poor_s.txt,No
global_toyota_Sustainability_Data_Book2021.txt,Yes
hai-production_s3_amazonaws_com_Artificial_Intelligence_Index_Report_2025.txt,No
hai_stanford_edu_Artificial_Intelligence_Index_Report_2025_Stanford.txt,Yes
hdr_undp_org_REPORT_2021_2022.txt,Yes
hlpf_un_org_VNR_2022_UAE_Report.txt,Yes
hs_hdr_undp_org_New_threats_to_human_security_in_the_Anthropocene.txt,No
hub_unido_org_Propelling_LDCs_in_the_Digital_Age_A_4IR_Perspecti.txt,No
ic-sd_org_Abstract_Book.txt,Yes
icar_org_in_PG_Syllabi_Vol_02_pdf.txt,No
iciset_gctu_edu_gh_ICISET_2025_International_Conference_on_Informatio.txt,No
ideas-global_org_EVALUATION_FOR_TRANSFORMATIONAL_CHANGE.txt,Yes
idl-bnc-idrc_dspacedirect_org_REGULATION_FOR_INNOVATION_IDRC_CRDI.txt,No
igad_int_THE_IGAD_CLIMATE_ADAPTATION_STRATEGY_2023_2030_.txt,No
images_samsung_com_Samsung_Electronics_Sustainability_Report_2019.txt,Yes
ingmarweber_de_Strategic_Foresight_to_Applications_of_Artificial_.txt,No
investors_vodafone_com_Vodafone_Sustainability_Framework_Investors.txt,No
ipur_nus_edu_sg_using_ai_to_assess_and_manage_environmental_risk.txt,Yes
ircai_org_RESPONSIBLE_ARTIFICIAL_INTELLIGENCE_IN_SUB_.txt,No
journals_unidel_edu_ng_1_Public_Perception_on_the_Adoption_of_Artificial_.txt,No
knowledge4all_com_FUTURE_OF_KNOWLEDGE.txt,Yes
knowledgehub_adeanet_org_Rethinking_the_role_of_Technical_and_Vocational_Ed.txt,No
learningplans_sdg-innovation-commons_org_Ghana_Learning_Plans.txt,No
legalinstruments_oecd_org_Recommendation_of_the_Council_on_Artificial_Intell.txt,No
link_springer_com_Leveraging_information_and_communication_technolog.txt,Yes
link_springer_com_Managing_the_race_to_the_moon_Global_policy_and_go.txt,Yes
link_springer_com_Public_Participation_and_Environmental_Education.txt,No
lps25_esa_int_Sessions_Living_Planet_Symposium_2025.txt,No
macskillsdevelopment_com_MacSkills_Training_Development_Institute_Kenya.txt,No
masdar_ae_Powering_Possible_AI_and_Energy_for_a_Sustainable_.txt,Yes
mlnr_gov_gh_Lands_Minister_Participates_in_Ministerial_AI_Boot.txt,No
moen_gov_iq_foreward.txt,No
ncpag_upd_edu_ph_PHILIPPINE_JOURNAL_OF_PUBLIC_ADMINISTRATION_NCPAG.txt,Yes
one_oecd_org_dsti_cdep_aigo_2022_3_final.txt,No
one_oecd_org_Enhancing_Access_to_and_Sharing_of_Data_in_the_Age.txt,No
onlinelibrary_wiley_com_Advancing_green_education_in_MENA_region_Challenge.txt,No
onlinelibrary_wiley_com_Getting_the_message_right_on_nature_based_solution.txt,No
openknowledge_fao_org_The_State_of_World_Fisheries_and_Aquaculture_2022.txt,No
openknowledge_worldbank_org_Beyond_the_AI_Divide_Open_Knowledge_Repository.txt,No
openknowledge_worldbank_org_Digital_Progress_and_Trends_Report_2025_Strengthen.txt,No
openknowledge_worldbank_org_ENVIRONMENTAL_SOCIAL_AND_GOVERNANCE_INVESTING.txt,No
pacificndc_org_Papua_New_Guinea_s_Enhanced_Nationally_Determined_.txt,Yes
par_nsf_gov_Climate_change_and_COP26.txt,Yes
pdfs_semanticscholar_org_UAV_Supported_Forest_Regeneration_Current_Trends_.txt,Yes
pidswebs_pids_gov_ph_pidsepm2020_2021_pdf.txt,Yes
pk_linkedin_com_Syed_Awab_17_Yrs_in_ICT4D_Artificial_Intelligence_.txt,No
planbleu_org_State_of_Mediterranean_Forests_2018.txt,Yes
pmc_ncbi_nlm_nih_gov_AI_and_AI_powered_digital_twins_for_smart_green_an.txt,No
pmc_ncbi_nlm_nih_gov_Barriers_and_facilitators_to_utilizing_digital_hea.txt,No
pmc_ncbi_nlm_nih_gov_Climate_Resilient_Crops_Integrating_AI_Multi_Omics.txt,No
pmc_ncbi_nlm_nih_gov_Impact_of_Artificial_Intelligence_AI_Technology_in.txt,No
pmc_ncbi_nlm_nih_gov_Leveraging_artificial_intelligence_for_One_Health_.txt,No
pmc_ncbi_nlm_nih_gov_Road_map_for_research_on_responsible_artificial_in.txt,No
pmc_ncbi_nlm_nih_gov_The_Concept_Practice_Application_and_Results_of_Lo.txt,No
pmc_ncbi_nlm_nih_gov_Using_big_data_for_evaluating_development_outcomes.txt,No
portals_iucn_org_A_framework_for_monitoring_biodiversity_in_protect.txt,No
portals_iucn_org_Motions.txt,No
publications_iadb_org_TOWARD_ENHANCED_CLIMATE_AMBITION_IADB_Publications.txt,No
publications_iom_int_WORLD_MIGRATION_REPORT_2022.txt,Yes
publicisgroupe-csr-smart-data_com_2024_ANNUAL_FINANCIAL_REPORT.txt,Yes
pure_iiasa_ac_at_Innovations_for_Sustainability.txt,No
pure_iiasa_ac_at_THE_FUTURE_IS_NOW.txt,No
pure_iiasa_ac_at_Transformations_to_Achieve_the_Sustainable_Develop.txt,No
rds_org_co_Recommendations_on_Using_Digitalisation_for_Our_.txt,Yes
reports_weforum_org_Climate_Adaptation_Unlocking_Value_Chains_with_the.txt,Yes
reports_weforum_org_Harnessing_Digital_Technologies_for_Smarter_Water_.txt,Yes
reports_weforum_org_The_Global_Risks_Report_2025_20th_Edition.txt,Yes
repository_ubn_ru_nl_Urban_Governance.txt,No
repository_unescap_org_Digital_technologies_for_climate_change_adaptation.txt,No
research_sbs_edu_Artificial_Intelligence_and_Sustainability_Highlig.txt,Yes
resolutions_unep_org_Guidelines_for_the_Monitoring_and_Assessment_of_Pl.txt,Yes
resourcegovernance_org_Find_A_Tool.txt,No
roberthhacker_medium_com_A_Primer_for_the_21st_Century_The_5_Systemic_Chang.txt,No
royalsociety_org_Digital_technology_and_the_planet.txt,Yes
s41721_pcdn_co_AI_for_Good_Impact_Report.txt,Yes
s41721_pcdn_co_AI_for_Good_Impact_Report_2nd_edition.txt,Yes
s41721_pcdn_co_AI_Governance_Day_From_Principles_to_Implementatio.txt,Yes
s899a9742c3d83292_jimcontent_com_AISCI_2020_Rwanda_pdf.txt,No
scar-europe_org_PREPARING_FOR_FUTURE_AKIS_IN_EUROPE.txt,No
sciencebasedtargetsnetwork_org_Tools_Database.txt,No
scientificadvice_eu_Artificial_Intelligence_in_Emergency_and_Crisis_Ma.txt,Yes
sdgs_un_org_ENERGY_ACTION_Sustainable_Development_Goals.txt,Yes
sdgs_un_org_ON_ARTIFICIAL_INTELLIGENCE_STRATEGIES.txt,Yes
sdgs_un_org_SMALL_ISLAND_DEVELOPING_STATES_SIDS_.txt,Yes
shareholdersandinvestors_bbva_com_Annual_Report_2020.txt,Yes
skillsforafrica_org_AI_for_Climate_Modeling_Environmental_Resilience_.txt,No
skillsforafrica_org_Environmental_Data_Analytics_Modeling_Predict_Prot.txt,No
slocat_net_Speaker_Biographies.txt,Yes
solutions_sdg-innovation-commons_org_Rwanda_Solutions.txt,No
thedocs_worldbank_org_30The_2030_Sustainable_Development_Agenda_and_the_.txt,Yes
thedocs_worldbank_org_Digital_Skills_Innovation_and_Economic_Transformat.txt,Yes
theshiftproject_org_TOWARDS_DIGITAL_SOBRIETY.txt,Yes
tii_unido_org_Rebooting_Quality_Infrastructure_for_a_Sustainable.txt,No
totalenergies_com_2024_Universal_Registration_Document_PDF_version_.txt,Yes
trainingcred_com_Data_Analytics_for_Environmental_Sustainability_Tr.txt,No
triplepundit_com_Kenya_Reforestation_Efforts_Show_AI_Can_Advance_Cl.txt,No
unctad_org_Digital_Economy_Report_2021.txt,Yes
unctad_org_Ensuring_Safe_Water_and_Sanitation_for_All.txt,Yes
unctad_org_Exploring_space_technologies_for_sustainable_devel.txt,Yes
unctad_org_Issues_paper_on_Science_Technology_and_Innovation_.txt,Yes
unctad_org_Technology_and_innovation_for_cleaner_and_more_.txt,Yes
unctad_org_Technology_and_Innovation_Report_2021.txt,Yes
unctad_org_World_Investment_Report_2020.txt,Yes
unece_org_Art_5_6_and_8_AI_for_Sustainability_Information_EU.txt,No
unece_org_Data_for_Climate_Action_How_National_Statistical_O.txt,No
unece_org_MEASURING_AND_MONITORING_SDGs.txt,No
unece_org_Updates_on_the_status_of_capacity_development.txt,No
unepccc_org_Private_sector_action_in_adaptation_Perspectives_o.txt,Yes
unepccc_org_reducing_consumer_food_waste_using_green_and_digit.txt,Yes
unesdoc_unesco_org_AI_and_education_protecting_the_rights_of_learners.txt,No
unesdoc_unesco_org_Artificial_intelligence_needs_assessment_survey_in.txt,No
unesdoc_unesco_org_Brazil_readiness_assessment_report_on_artificial_i.txt,No
unesdoc_unesco_org_Country_initiatives_on_Education_for_Sustainable_D.txt,No
unesdoc_unesco_org_Education_for_sustainable_development_a_roadmap.txt,No
unesdoc_unesco_org_Global_research_policy_practices_report_advancing_.txt,No
unesdoc_unesco_org_Greening_curriculum_guidance_teaching_and_learning.txt,No
unesdoc_unesco_org_Implementation_progress_of_IHP_IX.txt,No
unesdoc_unesco_org_Kenya_artificial_intelligence_readiness_assessment.txt,No
unesdoc_unesco_org_Strategic_results_report_SRR_2024.txt,No
unesdoc_unesco_org_The_United_Nations_world_water_development_report_.txt,No
unesdoc_unesco_org_Unchartered_waters_an_exploration_for_gender_equal.txt,No
unesdoc_unesco_org_UNESCO_Science_Report_the_race_against_time_for_sm.txt,No
unesdoc_unesco_org_United_Nations_world_water_development_report_4.txt,No
unfccc_int_Artificial_Intelligence_for_Climate_Action_.txt,Yes
unfccc_int_CHILE_S_LONG_TERM_CLIMATE_STRATEGY.txt,Yes
unfccc_int_Draft_technical_paper_on_AI_for_climate_action.txt,Yes
unfccc_int_Lebanon_BUR4_2021_pdf.txt,No
unfccc_int_LEBANON_Third_Biennial_Update_Report_2019_.txt,Yes
unfccc_int_Realising_Early_Warnings_for_All_.txt,Yes
unfccc_int_SOUTH_AFRICA_S_THIRD_NATIONAL_COMMUNICATION.txt,Yes
unhabitat_org_2022_CATALOGUE_OF_SERVICES.txt,Yes
unhabitat_org_Annual_Report_2020.txt,Yes
unhabitat_org_Annual_Report_2021.txt,No
unhabitat_org_Future_Cities.txt,Yes
unhabitat_org_Global_assessment_of_Responsible_AI_in_cities.txt,Yes
unhabitat_org_THE_STRATEGIC_PLAN_2020_2023.txt,Yes
unhabitat_org_Towards_Green_And_Just_Cities.txt,Yes
unitar_org_Endline_Evaluation_of_the_Strengthening_Capacities.txt,No
unitar_org_THE_FUTURE_IS_NOW.txt,No
unsceb_org_United_Nations_System_White_Paper_on_AI_Governance.txt,No
unsdg_un_org_UN_s_Task_Force_on_Digital_Financing_of_the_.txt,Yes
unstats_un_org_A_Model_for_Combating_Marine_Litter_UN_Statistics_.txt,No
unstats_un_org_compendium_of_data_protection_and_privacy_policies.txt,No
unstats_un_org_Handbook_on_Management_and_Organization_of_Nationa.txt,No
unstats_un_org_Home_UN_CEBD.txt,No
unu_edu_Artificial_Intelligence_in_Social_Security_Organiz.txt,Yes
uploads_water-energy-food_org_Implementing_the_Water_Energy_Food_Ecosystems_Nexu.txt,No
upskilldevelopment_com_Environmental_Impact_Assessment_and_Safeguard_.txt,No
vision2030_go_ke_Sessional_paper_No_of_2012_On_Kenya_Vision_2030.txt,No
wasd_org_uk_Artificial_Intelligence_Enabled_Digital_Transforma.txt,No
web-assets_bcg_com_Accelerating_Climate_Action_with_AI.txt,Yes
wp_oecd_ai_Artificial_Intelligence_Index_Report_2021.txt,No
wp_oecd_ai_CLIMATE_CHANGE_AND_AI.txt,No
www-pub_iaea_org_Considerations_for_Deploying_Artificial_Intelligen.txt,No
www3_weforum_org_Harnessing_Artificial_Intelligence_for_the_Earth.txt,Yes
www3_weforum_org_Harnessing_the_Fourth_Industrial_Revolution_for_Wa.txt,Yes
www3_weforum_org_The_Role_of_Lighthouse_Projects.txt,Yes
www_adaptation-fund_org_PROJECT_PROPOSAL_TO_THE_ADAPTATION_FUND.txt,No
www_adaptation-undp_org_Increased_climate_resilience_planning_for_municipa.txt,No
www_adb_org_Digital_Transformation_for_the_Sustainable_Develop.txt,Yes
www_africadataprotection_org_Zimbabwe_National_Artificial_Intelligence_AI_Strat.txt,No
www_alghurairfoundation_org_Empowering_Youth_in_Lebanon_through_Digital_Upskil.txt,No
www_allianz_com_ALLIANZ_GROUP_SUSTAINABILITY_REPORT_2020.txt,No
www_apru_org_News_Archives_APRU.txt,Yes
www_aub_edu_lb_Towards_a_Socio_technical_and_Responsible_AI_.txt,Yes
www_bertelsmann-stiftung_de_The_Role_of_Indian_Data_for_European_AI.txt,No
www_biodiversa_eu_2023_2024_Joint_Call_BiodivNBS_.txt,Yes
www_bis_org_IFC_Report_no_14_on_Sustainable_Finance.txt,Yes
www_bmz-digital_global_ARTIFICIAL_INTELLIGENCE_PRACTITIONERS_GUIDE.txt,Yes
www_bpbes_net_br_Ref.txt,Yes
www_broadbandcommission_org_Working_Group_on_AI_Capacity_Building.txt,No
www_bruegel_org_2019_Global_Go_To_Think_Tank_Index_Report.txt,Yes
www_cambridge_org_Responsible_artificial_intelligence_in_Africa_towa.txt,Yes
www_cebri_org_BRAZIL_AND_CHINA.txt,No
www_climatechangenews_com_UN_adopts_first_ever_resolution_on_AI_and_environm.txt,No
www_climatechange_ai_Climate_Change_AI_Workshop_Papers.txt,Yes
www_competecaribbean_org_Global_Industrial_and_Technological_Trends_in_the_.txt,Yes
www_consultancy-me_com_Lebanon_s_government_taps_Roland_Berger_to_help_.txt,No
www_csiro_au_National_Circular_Economy_Roadmap_for_Reducing_Pla.txt,No
www_csis_org_Climate_Cooperation_and_Competition_Leveraging_.txt,No
www_csm_tech_AI_Driven_Social_Protection_Enhancing_Access_and_D.txt,No
www_cwmun_org_UNEP_BGG_NY_25_pdf.txt,No
www_data4sdgs_org_KENYA_ARTIFICIAL_INTELLIGENCE_STRATEGY_2025_2030.txt,No
www_dataprivacybr_org_The_Artificial_Intelligence_Legislation_in_Brazil_.txt,No
www_dcdt_gov_za_SOUTH_AFRICA_S_ARTIFICIAL_INTELLIGENCE_AI_.txt,No
www_ddaconsulting_org_Projects_by_Client.txt,No
www_diplomacy_edu_A_Global_Digital_Compact_an_Open_Free_and_Secure_.txt,No
www_ecgi_global_Investor_led_Sustainability_in_Corporate_Governanc.txt,Yes
www_elibrary_imf_org_Customs_Matters_Strengthening_Customs_Administrati.txt,No
www_elibrary_imf_org_The_Economic_Impacts_and_the_Regulation_of_AI_IMF_.txt,No
www_emerald_com_Leveraging_digital_technology_to_improve_environme.txt,No
www_emerald_com_Triple_bottom_line_sustainability_and_Innovation_5.txt,No
www_environment_gov_rw_SUSTAINABLE_LANDSCAPE_MANAGEMENT.txt,Yes
www_esteri_it_Artificial_Intelligence_in_Development_and_Humanit.txt,No
www_europarl_europa_eu_Digital_technologies_as_a_means_of_repression_and_.txt,No
www_europarl_europa_eu_Study_on_due_diligence_requirements_through_the_su.txt,No
www_europarl_europa_eu_The_ethics_of_artificial_intelligence_Issues_and_i.txt,No
www_expo2020dubai_com_expo_2020_dubai_sustainability_report_2020.txt,Yes
www_ey_com_AI_and_Sustainability_Opportunities_Challenges_and.txt,No
www_facebook_com_AI_powered_OER_training_equips_Ghanaian_educators_.txt,No
www_facebook_com_At_the_AIBootcamp_Ministers_and_senior_officials_a.txt,No
www_facebook_com_Environment_Protection_Agency_EPA.txt,No
www_facebook_com_ESCWA.txt,No
www_facebook_com_ESCWA_s_post.txt,No
www_facebook_com_In_a_bid_to_accelerate_the_use_of_digital_smart_ag.txt,No
www_facebook_com_IPCC.txt,No
www_facebook_com_Jimma_University.txt,No
www_facebook_com_Kenya_News_Agency.txt,No
www_facebook_com_MCIT_Holds_Roundtable_to_Support_AI_Startups_Shape.txt,No
www_facebook_com_MITIGATING_CLIMATE_CHANGE_African_leaders_urged_to.txt,No
www_facebook_com_Mr_Nelson_Jallah_the_Manager_of_the_Climate_Inform.txt,No
www_facebook_com_Ms_Pria_Chetty_Executive_Director_of_Research_ICT_.txt,No
www_facebook_com_October_15_2021_A_two_day_webinar_series_on_Big_Ea.txt,No
www_facebook_com_Rabat_Morocco_today_30_senior_officials_participat.txt,No
www_facebook_com_The_Department_of_Environment_s_GEF_funded_Cross.txt,No
www_facebook_com_The_Inaugural_Kenya_Software_AI_Summit_is_a_strate.txt,No
www_facebook_com_The_Ministry_of_Land_Water_and_Environment_organiz.txt,No
www_facebook_com_The_Ministry_of_Municipality_and_Environment_MME_.txt,No
www_facebook_com_The_skills_of_the_future_Part_7_New_champions_of_A.txt,No
www_facebook_com_UNDP_Ghana.txt,No
www_facebook_com_United_Nations_Institute_for_Training_and_Research.txt,No
www_facebook_com__The_week_in_brief_UNECE_At_IFESD14_in_Skopje_.txt,No
www_foodandlandusecoalition_org_Growing_Better_.txt,No
www_frontiersin_org_Measuring_climate_resilience_in_low.txt,Yes
www_frontiersin_org_Sysrev_A_FAIR_Platform_for_Data_Curation_and_Syste.txt,Yes
www_gdr-po_cnrs_fr_FROM_POLLUTION_TO_SOLUTION.txt,No
www_givaudan_com_2024_Integrated_Report.txt,Yes
www_giz_de_SY050_Jobs_skills_for_the_New_Economy_v10.txt,Yes
www_global-taskforce_org_TOWARDS_THE_LOCALIZATION_OF_THE_SDGs.txt,Yes
www_globalshield_org_Ghana_s_Request_for_Support_to_the_Global_Shield_a.txt,Yes
www_gmfus_org_AI_digital_identities_biometrics_blockchain_A_prim.txt,No
www_gn-sec_net_National_Renewable_Energy_Action_Plan_NREAP_of_S_o.txt,Yes
www_gov_br_Harnessing_Artificial_Intelligence_for_Social_Equi.txt,No
www_gp-digital_org_Business_and_Human_Rights_in_the_Digital_Environme.txt,Yes
www_graduateinstitute_ch_A_GUIDE_TO_GLOBAL_HEALTH_DIPLOMACY.txt,Yes
www_graduateinstitute_ch_greening_international_trade_pathways_forward.txt,Yes
www_greenindustryplatform_org_Jobs.txt,No
www_greenindustryplatform_org_The_Promise_and_Peril_of_a_Digital_Ecosystem_for_t.txt,No
www_greenpolicyplatform_org_Mineral_Resource_Governance_in_the_21st_Century.txt,Yes
www_greenpolicyplatform_org_Senior_Enterprise_Solutions_Architect_AI_Knowledge.txt,No
www_gtai_de_this_action_is_funded_by_the_european_union.txt,No
www_guninetwork_org_Higher_Education_in_the_World_7.txt,No
www_haw-hamburg_de_Using_artificial_intelligence_to_implement_the_UN_.txt,No
www_hhrjournal_org_Health_and_Human_Rights_Journal.txt,Yes
www_hsbc_com_Environmental_social_and_governance_review.txt,Yes
www_iata_org_Annual_Review_2023.txt,Yes
www_iccrom_org_Ctrl_S_Culture_AI_and_Heritage_in_a_Digital_World.txt,No
www_icef_go_jp_GOVERNMENT_POLICY.txt,No
www_icef_go_jp_ICEF_AI_for_Climate_Change_Mitigation_Roadmap_.txt,No
www_ictworks_org_National_AI_Policy_Summary_II_Nw.txt,No
www_ictworks_org_USAID_Digital_Strategy_2020_2024.txt,No
www_idos-research_de_The_Digital_Revolu_on_and_Sustainable_Development.txt,Yes
www_ifc_org_CROWDSOURCING_THE_FUTURE_OF_SME_FINANCING.txt,Yes
www_ifpri_org_Generative_AI_s_environmental_footprint_poses_diff.txt,No
www_igi-global_com_Developing_Green_Skills_for_Sustainable_Careers.txt,No
www_iif_com_TASKFORCE_ON_SCALING_VOLUNTARY_CARBON_.txt,Yes
www_ilo_org_Decent_Work_in_Nature_based_Solutions_2024.txt,No
www_innovationagency_go_ke_Kenya_Outlook_Report_2023_New.txt,No
www_instagram_com_Driving_Lebanon_s_digital_future_with_innovation_l.txt,No
www_instagram_com_UN_Office_of_Information_and_Communications_Techno.txt,No
www_instagram_com_WiDS_AUB_By_The_Numbers_What_started_as_a_local_.txt,No
www_instagram_com_WMO_on_Instagram_The_development_of_artificial_int.txt,No
www_instagram_com__Rwanda_never_puts_a_ceiling_on_its_dreams_We_.txt,No
www_ipcc_ch_Chapter_4_Global_Warming_of_1_5_C.txt,Yes
www_isdb_org_LIFE_ON_LAND_PATHWAYS_TO_A_SUSTAINABLE_FUTURE.txt,Yes
www_iswa_org_ARTIFICIAL_INTELLIGENCE_AND_TECHNOLOGY.txt,No
www_itu_int_United_Nations_Activities_on_Artificial_Intelligen.txt,No
www_itu_int_WSIS_Forum_2019_Outcome_Document.txt,No
www_jetir_org_ARTIFICIAL_INTELLIGENCE_ADOPTION_AND_.txt,No
www_khi_org_Developing_Artificial_Intelligence_AI_Policies_for.txt,Yes
www_leonardo_com_INTEGRATED_ANNUAL_REPORT_2024.txt,No
www_lifecycleinitiative_org_March_April_2025_LC_Net_Newsletter.txt,No
www_linkedin_com_Data_governance_for_climate_action_in_Brazil_A_wor.txt,No
www_linkedin_com_Nora_Ochieng_s_Post.txt,No
www_local2030_org_WORLD_YOUTH_REPORT.txt,Yes
www_lpa_gov_lb_Strategic_Environmental_Assessment_SEA_for_Explora.txt,No
www_mckinsey_com_The_State_of_Fashion_2021.txt,Yes
www_mdpi_com_An_Overview_of_Digital_Transformation_and_Environm.txt,Yes
www_mdpi_com_Artificial_Intelligence_Driven_Digital_Technologie.txt,Yes
www_mdpi_com_Conceptualization_of_Artificial_Intelligence_Use_f.txt,Yes
www_mdpi_com_Digital_Technologies_for_Urban_Metabolism_Efficien.txt,No
www_mdpi_com_Digital_Technology_and_AI_for_Smart_Sustainable_Ci.txt,Yes
www_mdpi_com_Measuring_the_Impact_of_Conservation_The_Growing_.txt,Yes
www_mdpi_com_Sustainability_May_1_2021_Browse_Articles.txt,Yes
www_mdpi_com_Sustainability_Volume_17_Issue_4_February_2_2025_.txt,Yes
www_microsoft_com_AI_powered_success_with_more_than_1000_stories_of_.txt,Yes
www_miga_org_ESIA_Report_Symbion_Power_Project_10_05_2017_1_pdf.txt,Yes
www_minict_gov_rw_Rwanda_Digital_Acceleration_Project.txt,No
www_mitai_gov_lb_MITAI_Ministry_of_Technology_AI_Republic_of_Lebano.txt,No
www_mofep_gov_gh_Green_Taxonomy_Framework_for_Ghana_V3_pdf.txt,Yes
www_mtn_com_MTN_FY_23_Climate_Report_pdf.txt,Yes
www_nature_com_Early_warning_of_complex_climate_risk_with_integra.txt,Yes
www_nature_com_Harnessing_artificial_intelligence_for_sustainable.txt,Yes
www_nestle_com_Creating_Shared_Value_and_Sustainability_Report_20.txt,Yes
www_ngfs_net_Case_Studies_of_Environmental_Risk_Analysis_Method.txt,Yes
www_niti_gov_in_National_Strategy_for_Artificial_Intelligence.txt,Yes
www_nomuraholdings_com_Nomura_Group_Sustainability_Report_2025_PDF_.txt,No
www_nwo_nl_Granted_projects_NWO.txt,No
www_oecd_org_Anticipatory_Innovation_Governance.txt,No
www_oecd_org_Building_resilience_New_strategies_for_strengtheni.txt,Yes
